,TRACK_ID,FRAME,TIME,PIXELS_X,PIXELS_Y,POSITION_X,POSITION_Y
0,0,0,0,171.3345724907063,457.78066914498135,46.089,123.14299999999999
1,0,1,30,169.1375464684015,457.08550185873605,45.498000000000005,122.956
2,0,2,60,169.66542750929366,455.3159851301115,45.64,122.48
3,0,3,90,166.27137546468398,449.817843866171,44.727,121.001
4,0,4,120,155.5167286245353,438.5390334572491,41.833999999999996,117.96700000000001
5,0,5,150,152.8624535315985,431.04089219330854,41.12,115.95
6,0,6,180,153.2899628252788,426.4869888475836,41.235,114.725
7,0,7,210,154.55018587360593,421.6468401486988,41.574,113.42299999999999
8,0,8,240,165.32342007434943,408.96654275092936,44.472,110.012
9,0,9,270,189.01115241635685,405.4126394052044,50.843999999999994,109.056
10,0,10,300,207.78438661710035,399.99256505576204,55.894,107.598
11,0,11,330,225.44237918215612,391.724907063197,60.644,105.374
12,0,12,360,241.64684014869886,385.1524163568773,65.003,103.60600000000001
13,0,13,390,250.41263940520446,382.0408921933085,67.361,102.76899999999999
14,0,14,420,261.08178438661713,380.97026022304834,70.23100000000001,102.48100000000001
15,0,15,450,268.8550185873606,381.7620817843866,72.322,102.694
16,0,16,480,275.9479553903346,383.02973977695166,74.23,103.035
17,0,17,510,284.2416356877323,381.66542750929364,76.461,102.66799999999999
18,0,18,540,291.5018587360595,380.6431226765799,78.414,102.39299999999999
19,0,19,570,300.65055762081784,378.6840148698885,80.875,101.866
20,0,20,600,312.9553903345725,372.82899628252784,84.185,100.291
21,0,21,630,320.996282527881,370.33085501858733,86.348,99.619
22,0,22,660,324.2862453531598,370.04089219330854,87.23299999999999,99.541
23,0,23,690,326.19330855018586,368.27509293680293,87.74600000000001,99.066
24,0,24,720,328.51301115241637,367.74349442379173,88.37,98.92299999999999
25,0,25,750,330.02230483271376,369.6133828996282,88.77600000000001,99.426
26,0,26,780,330.88475836431223,373.4572490706319,89.008,100.46
27,0,27,810,331.98141263940516,373.6654275092937,89.303,100.516
28,0,28,840,333.4832713754647,378.66914498141267,89.70700000000001,101.86200000000001
29,0,29,870,330.9330855018587,384.03717472118956,89.021,103.306
30,0,30,900,329.70631970260223,387.1449814126394,88.691,104.14200000000001
31,0,31,930,327.7732342007435,390.30855018587357,88.171,104.993
32,0,32,960,326.4907063197026,392.04832713754644,87.82600000000001,105.461
33,0,33,990,326.4052044609665,391.81040892193306,87.803,105.397
34,0,34,1020,327.37174721189587,388.8513011152416,88.06299999999999,104.601
35,0,35,1050,327.81412639405204,387.1078066914498,88.182,104.132
36,0,36,1080,330.62453531598504,380.6765799256505,88.93799999999999,102.402
37,0,37,1110,339.9330855018587,372.11524163568765,91.44200000000001,100.09899999999999
38,0,38,1140,342.03345724907064,367.04460966542746,92.007,98.735
39,0,39,1170,343.8736059479554,364.7918215613382,92.50200000000001,98.12899999999999
40,0,40,1200,346.6468401486988,361.4200743494424,93.24799999999999,97.22200000000001
41,0,41,1230,348.34944237918216,360.4795539033457,93.706,96.969
42,0,42,1260,352.47955390334573,358.7360594795539,94.81700000000001,96.5
43,0,43,1290,357.17100371747205,356.3531598513011,96.079,95.859
44,0,44,1320,360.73234200743497,356.26765799256503,97.037,95.836
45,0,45,1350,364.00743494423784,356.7843866171003,97.91799999999999,95.975
46,0,46,1380,366.3828996282528,355.48698884758363,98.557,95.626
47,0,47,1410,365.6691449814126,355.81040892193306,98.365,95.713
48,0,48,1440,363.0037174721189,358.8364312267658,97.648,96.527
49,0,49,1470,360.14498141263937,363.9330855018587,96.87899999999999,97.898
50,0,50,1500,362.81412639405204,363.7732342007435,97.59700000000001,97.855
51,0,51,1530,362.44609665427504,362.90334572490707,97.49799999999999,97.62100000000001
52,0,52,1560,365.4907063197026,363.1449814126394,98.31700000000001,97.686
53,0,53,1590,365.1226765799256,366.37546468401484,98.21799999999999,98.555
54,0,54,1620,364.24535315985133,370.5873605947955,97.98200000000001,99.68799999999999
55,0,55,1650,365.7695167286245,374.7509293680297,98.39200000000001,100.80799999999999
56,0,56,1680,365.33085501858733,377.8587360594795,98.274,101.64399999999999
57,0,57,1710,365.8252788104089,380.1672862453531,98.40700000000001,102.265
58,0,58,1740,366.2936802973977,379.9330855018588,98.53299999999999,102.20200000000001
59,0,59,1770,371.59851301115236,379.6765799256505,99.96,102.133
60,0,60,1800,375.05576208178434,381.71375464684013,100.89,102.681
61,0,61,1830,375.13754646840147,384.29739776951675,100.912,103.376
62,0,62,1860,374.42379182156134,384.8438661710037,100.72,103.523
63,0,63,1890,373.04832713754644,387.7695167286245,100.35,104.31
64,0,64,1920,372.8550185873605,387.631970260223,100.29799999999999,104.273
65,0,65,1950,373.08550185873605,388.17843866171,100.36,104.42
66,0,66,1980,371.8327137546468,385.14869888475835,100.023,103.605
67,0,67,2010,368.1672862453532,382.54646840148695,99.037,102.905
68,0,68,2040,356.7732342007435,383.2230483271375,95.97200000000001,103.087
69,0,69,2070,351.3494423791821,383.0,94.51299999999999,103.027
70,0,70,2100,351.4609665427509,382.56133828996275,94.54299999999999,102.90899999999999
71,0,71,2130,354.1412639405204,383.11524163568765,95.264,103.05799999999999
72,0,72,2160,354.82156133828994,382.04832713754644,95.447,102.771
73,0,73,2190,355.55018587360587,382.2342007434944,95.64299999999999,102.821
74,0,74,2220,358.0223048327137,382.31970260223045,96.30799999999999,102.844
75,0,75,2250,356.91449814126395,381.99999999999994,96.01,102.758
76,0,76,2280,359.453531598513,383.18587360594796,96.693,103.07700000000001
77,0,77,2310,362.33828996282523,383.10780669144975,97.469,103.056
