trackID,time,x,y
1.0,0.0,-0.8741414256092543,2.132286893765711
1.0,1.0,-0.6724518386623652,1.6846211881423558
1.0,2.0,-0.6303662245723053,1.3944630943566976
1.0,3.0,-0.6607872135350112,1.2416455528490833
1.0,4.0,-0.9570017895555063,1.2291054843104445
1.0,5.0,-1.017153581043752,1.1357105693100418
1.0,6.0,-0.9559186200640962,0.9237888117174236
1.0,7.0,-0.9162469779757616,0.8559971166596083
1.0,8.0,-1.210059254122468,0.7620812019909192
1.0,9.0,-1.21224564253446,0.5875125733508878
1.0,10.0,-0.7630575878940744,0.4493276581277155
1.0,11.0,-0.6840859203617975,0.4369574929408297
1.0,12.0,-0.6419146860376085,0.41553391058784206
1.0,13.0,-0.4473535410045253,0.34509163904176116
1.0,14.0,-0.4107412981760601,0.3426378633410883
1.0,15.0,-0.1410703763719079,0.38462559048472017
1.0,16.0,-0.11110273694184941,0.350550063221006
1.0,17.0,-0.0841884642847751,0.2828678426883973
1.0,18.0,-0.04762946814804158,-0.10964299937178945
1.0,19.0,0.03667804593312408,-0.2708586890704231
1.0,20.0,0.08213958966299505,-0.31782195432472254
1.0,21.0,0.14493673332855095,-0.41053779799839274
1.0,22.0,0.12608697080621184,-0.48666694982283426
1.0,23.0,0.17655695964609167,-0.5216419528987384
1.0,24.0,0.2556446825880869,-0.5288231445257082
1.0,25.0,0.28951284195994487,-0.6156515008942203
1.0,26.0,0.32389890611858774,-0.29806809961550723
1.0,27.0,0.41114176864568275,-0.21239236702679531
1.0,28.0,0.26535344658852367,-0.5166765902861273
1.0,29.0,-0.039468412021889276,-0.6440750871259648
1.0,30.0,-0.07089212008892119,-0.6461838125765493
1.0,31.0,0.061199873627977866,-0.8007233288950358
1.0,32.0,0.30979038227530986,-0.8685720619982434
1.0,33.0,0.39517882238371066,-0.8038168292635266
1.0,34.0,0.4664852523236146,-0.7444901339699131
1.0,35.0,0.3698192087519505,-0.5692375716648794
1.0,36.0,0.4574710701310518,-0.5054646015963544
1.0,37.0,0.5695099229851566,-0.6744613097928459
1.0,38.0,0.9238424615935058,-0.8946704011420693
1.0,39.0,1.1016804441197978,-1.1392567977464372
1.0,40.0,0.8506919427645779,-1.2484719009997998
1.0,41.0,0.9038073685587378,-1.2767813542885507
1.0,42.0,0.9387011802196508,-1.2363542960921623
1.0,43.0,1.0147612344772061,-1.2330857694007598
1.0,44.0,1.0691136664567369,-1.0045793838926294
1.0,45.0,1.1111301837479703,-1.1047069148504816
1.0,46.0,1.0981186657455129,-1.1963688608004566
1.0,47.0,1.058540531218892,-1.2518077751475811
1.0,48.0,1.158241660281754,-1.3067816466825561
1.0,49.0,1.1718011184316681,-1.3264487470826336
1.0,50.0,1.205080728822201,-1.326358373625188
1.0,51.0,1.2821860810059766,-1.378041527186527
1.0,52.0,1.5030177936231794,-1.4205882306290252
1.0,53.0,1.6481336292001558,-1.611370738262128
1.0,54.0,1.804528406988374,-1.7029186324571162
1.0,55.0,1.937043575864862,-1.9090686637674157
1.0,56.0,1.9424350221639302,-1.9005668445457493
1.0,57.0,2.0281570980671804,-1.8628453199487764
1.0,58.0,2.1185878224293018,-1.844399626271945
1.0,59.0,2.3641684452888705,-2.0264023518764986
1.0,60.0,2.51426958297861,-2.0574087309278672
1.0,61.0,2.732447417059103,-1.834599565492776
1.0,62.0,2.735517799699594,-1.7300570092422896
1.0,63.0,2.6703072244775097,-1.8792805873289105
1.0,64.0,2.6151659358601322,-1.990331652889951
1.0,65.0,2.588080491628801,-1.9748784531470756
1.0,66.0,2.5516023386098463,-1.9812815575842564
1.0,67.0,2.4965933692490796,-1.9492549322254196
1.0,68.0,2.3215633669822404,-1.9494088955083946
1.0,69.0,1.9953292924785493,-1.8073302858482183
1.0,70.0,1.9016729689271044,-1.8366075287066879
1.0,71.0,1.9285183617299773,-1.9116014180466492
1.0,72.0,1.8553924156300983,-1.9417400978693156
1.0,73.0,1.7260622728943167,-1.8644998144291176
1.0,74.0,1.6955176238374638,-1.8131635332586353
1.0,75.0,1.441152919323453,-1.9553511766201648
1.0,76.0,1.2319622052386283,-2.019296010802316
1.0,77.0,1.2286870029616157,-2.0255419686287057
1.0,78.0,1.1333879911256641,-1.9295557808021482
1.0,79.0,0.9774325747450874,-2.024037661733719
1.0,80.0,0.9050018865184261,-2.045688883219504
1.0,81.0,0.927766789855388,-2.0742135451259176
1.0,82.0,0.9565842719470048,-1.9857615545594371
1.0,83.0,0.7272181503919198,-1.8047457564761067
